,,Xie0406:LASI,,,Xie0406:RASI,,,Xie0406:LPSI,,,Xie0406:RPSI,,,Xie0406:LTHI,,,Xie0406:LKNE,,,Xie0406:LTIB,,,Xie0406:LANK,,,Xie0406:LHEE,,,Xie0406:LTOE,,,Xie0406:RTHI,,,Xie0406:RKNE,,,Xie0406:RTIB,,,Xie0406:RANK,,,Xie0406:RHEE,,,Xie0406:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
894,0,,,,,,,,,,,,,311.487,1476.96,462.991,,,,340.052,1493.86,330.19,310.481,1505.69,18.8963,,,,295.073,1283.08,55.2519,,,,,,,5.99261,1298.12,54.5262,,,,,,,,,
895,0,,,,,,,,,,,,,311.566,1472.93,463.027,,,,339.953,1490.86,330.383,310.458,1505.63,19.0693,,,,295.011,1283.05,55.13,,,,,,,5.94866,1298.53,54.6783,,,,,,,,,
896,0,,,,,,,,,,,,,311.473,1468,463.169,,,,339.825,1487.34,330.622,310.409,1505.52,19.3169,,,,294.931,1282.97,54.9271,,,,,,,6.01267,1299.05,54.7688,,,,,,,,,
897,0,,,,,,,,,,,,,311.351,1462.25,463.194,,,,339.671,1483.17,330.919,310.36,1505.44,19.6186,,,,294.857,1282.83,54.641,,,,,,,6.15356,1299.63,54.8622,,,,,,,,,
898,0,,,,,,,,,,,,,311.545,1455.63,463.225,,,,339.58,1478.15,331.11,310.298,1505.33,20.027,,,,294.817,1282.65,54.3215,,,,,,,6.36281,1300.23,55.1654,,,,,,,,,
899,0,,,,,,,,,,,,,311.838,1447.79,463.202,,,,339.707,1472.38,331.609,310.22,1505.24,20.6024,,,,294.824,1282.44,54.0306,,,,,,,6.53639,1300.75,55.6505,,,,,,,,,
900,0,,,,,,,,,,,,,312.081,1438.86,463.183,,,,339.635,1465.82,332.109,310.127,1505.05,21.276,,,,294.82,1282.17,53.6547,,,,,,,6.68815,1300.93,55.8668,,,,,,,,,
901,0,,,,,,,,,,,,,312.615,1428.78,463.141,,,,339.879,1458.49,332.77,309.917,1504.82,22.1316,,,,294.733,1281.76,53.0765,,,,,,,6.83609,1300.95,55.993,,,,,,,,,
902,0,,,,,,,,,,,,,313.506,1417.8,463.1,,,,340.327,1450.69,333.409,309.574,1504.43,23.2485,,,,294.687,1281.43,52.5673,,,,,,,6.9938,1300.89,56.0403,,,,,,,,,
903,0,,,,,,,,,,,,,315.343,1406.37,463.055,,,,341.133,1442.58,334.069,309.071,1504.06,24.7926,,,,294.621,1280.99,51.9822,,,,,,,7.2209,1300.14,56.1433,,,,,,,,,
904,0,,,,,,,,,,,,,317.674,1394.42,463.277,,,,342.416,1434.31,334.99,307.986,1503.63,26.7733,,,,294.722,1280.45,51.4883,,,,,,,7.83371,1298.29,57.047,,,,,,,,,
905,0,,,,,,,,,,,,,320.807,1382.21,464.2,,,,344.042,1426.4,336.511,307.079,1503.01,30.1192,,,,294.898,1279.91,50.8376,,,,,,,8.68741,1296.6,58.9738,,,,,,,,,
906,0,,,,,,,,,,,,,324.089,1369.61,465.976,,,,345.821,1418.32,339.317,306.371,1501.69,35.6494,,,,295.326,1279.72,50.365,,,,,,,6.81306,1301.6,52.8428,,,,,,,,,
907,0,,,,,,,,,,,,,327.375,1357.02,469.467,,,,347.797,1409.46,344.023,305.15,1500.01,42.6363,,,,295.971,1279.67,49.973,,,,,,,6.9908,1301.73,52.7922,,,,,,,,,
908,0,,,,,,,,,,,,,330.048,1344.28,474.718,,,,349.645,1398.95,350.364,303.464,1497.8,50.4365,,,,296.769,1280.04,49.6647,,,,,,,7.18805,1301.94,52.7311,,,,,,,,,
909,0,,,,,,,,,,,,,331.513,1330.44,480.902,,,,350.873,1387,357.518,301.652,1494.96,59.5751,,,,297.776,1280.84,48.9958,,,,,,,6.02139,1304.07,52.79,,,,,,,,,
910,0,,,,,,,,,,,,,331.82,1315.56,487.601,,,,351.428,1373.87,365.28,299.501,1491.44,70.436,,,,299.483,1281.39,47.3418,,,,,,,6.52915,1303.25,52.9544,,,,,,,,,
911,0,,,,,,,,,,,,,331.648,1300.05,494.596,,,,351.063,1359.8,373.336,297.52,1486.8,82.7277,,,,306.038,1273.37,46.9026,,,,,,,6.71549,1303.09,52.7958,,,,,,,,,
912,0,,,,,,,,,,,,,331.176,1284.31,502.005,,,,350.414,1345.66,381.654,295.954,1480.62,95.9481,,,,315.598,1260.2,47.8521,,,,,,,6.79821,1302.99,52.6451,,,,,,,,,
913,0,,,,,,,,,,,,,330.374,1268.72,510.105,,,,349.171,1331.89,390.534,294.875,1471.95,108.828,,,,316.858,1249.83,56.1282,,,,,,,6.83632,1302.83,52.492,,,,,,,,,
914,0,,,,,,,,,,,,,329.613,1253.57,518.616,,,,347.638,1318.73,399.992,294.455,1459.59,120.645,,,,312.551,1240.42,72.9924,,,,,,,6.85337,1302.66,52.3798,,,,,,,,,
915,0,,,,,,,,,,,,,329.073,1238.89,528.141,,,,346.121,1305.54,409.85,293.378,1444.41,131.544,,,,307.376,1231.03,87.7748,,,,,,,6.83547,1302.5,52.2646,,,,,,,,,
916,0,,,,,,,,,,,,,328.556,1225.35,538.412,,,,344.906,1291.84,419.761,290.888,1427.46,141.63,,,,306.165,1215.42,100.113,,,,,,,6.45926,1303.19,51.472,,,,,,,,,
917,0,,,,,,,,,,,,,328.796,1212.49,548.952,,,,343.885,1276.91,429.366,286.877,1409.07,150.25,,,,308.428,1193.34,111.597,,,,,,,6.64343,1302.81,52.1111,,,,,,,,,
918,0,,,,,,,,,,,,,328.751,1200.37,559.82,,,,342.872,1261.51,438.609,282.461,1388.42,157.052,,,,310.437,1169.76,123.507,,,,,,,6.61139,1302.76,52.0784,,,,,,,,,
919,0,,,,,,,,,,,,,328.403,1188.52,570.926,,,,341.798,1246.1,447.509,278.577,1363.78,162.211,,,,310.064,1144.78,137.035,,,,,,,6.66784,1302.66,52.0165,,,,,,,,,
920,0,,,,,,,,,,,,,328.327,1177.65,582.067,,,,340.388,1230.67,456.39,275.343,1335.39,166.691,,,,306.628,1117.5,153.458,,,,,,,6.6546,1302.61,52.0135,,,,,,,,,
921,0,,,,,,,,,,,,,327.739,1166.75,593.109,,,,338.802,1215.1,465.039,271.736,1304.73,170.694,,,,303.23,1087.61,170.865,,,,,,,6.63316,1302.6,52.0236,,,,,,,,,
922,0,,,,,,,,,,,,,327.285,1157.14,604.507,,,,337.207,1199.18,473.803,267.775,1272.05,174.679,,,,300.752,1055.3,189.329,,,,,,,6.58006,1302.61,52.0322,,,,,,,,,
923,0,,,,,,,,,,,,,326.337,1147.54,615.586,,,,335.631,1183.27,482.664,264.123,1236.87,178.905,,,,299.744,1021.19,208.898,,,,,,,6.55696,1302.56,52.005,,,,,,,,,
924,0,,,,,,,,,,,,,325.652,1138.7,626.844,,,,333.972,1167.19,491.6,261.013,1199.45,183.96,,,,299.859,986.381,229.696,,,,,,,6.51122,1302.47,51.9671,,,,,,,,,
925,0,,,,,,,,,,,,,326.691,1132.16,636.745,,,,332.552,1151.18,500.735,258.963,1160.88,190.422,,,,300.8,951.538,252.296,,,,,,,6.44004,1302.34,51.8861,,,,,,,,,
926,0,,,,,,,,,,,,,325.306,1123.8,647.966,,,,331.16,1135.2,510.309,256.947,1120.69,198.727,,,,302.347,916.909,276.839,,,,,,,6.3129,1302.2,51.7976,,,,,,,,,
927,0,,,,,,,,,,,,,320.076,1104.34,658.625,,,,329.78,1119.41,520.419,256.712,1080.3,209.556,,,,303.335,882.886,302.895,,,,,,,4.85664,1301.22,50.8997,,,,,,,,,
928,0,,,,,,,,,,,,,318.26,1097.6,669.01,,,,328.063,1104.13,530.704,257.726,1040.43,222.842,,,,303.727,850.843,331.748,,,,,,,5.99983,1301.88,51.4918,,,,,,,,,
929,0,,,,,,,,,,,,,316.05,1091.47,679.523,,,,326.382,1089.13,541.245,258.822,1000.36,237.659,,,,303.138,820.788,363.178,,,,,,,6.40749,1302.12,51.738,,,,,,,,,
930,0,,,,,,,,,,,,,312.084,1085.68,690.65,,,,324.897,1074.76,552.195,260.142,961.168,254.886,,,,302.023,792.884,395.812,,,,,,,6.42543,1302.12,51.7423,,,,,,,,,
931,0,,,,,,,,,,,,,313.157,1091.84,700.563,,,,323.343,1060.6,563.532,261.5,923.309,274.101,,,,301.103,766.84,428.899,,,,,,,6.42466,1302.09,51.7061,,,,,,,,,
932,0,,,,,,,,,,,,,309.825,1087.52,709.809,,,,322.194,1047.16,575.552,263.931,887.65,295.334,,,,299.869,743.543,461.059,,,,,,,6.44043,1302.06,51.6872,,,,,,,,,
933,0,,,,,,,,,,,,,307.102,1081.89,720.148,,,,320.569,1034.55,588.036,265.721,856.395,317.449,,,,298.157,722.802,492.487,,,,,,,6.40579,1302.02,51.6357,,,,,,,,,
934,0,,,,,,,,,,,,,304.905,1076.79,730.607,,,,320.508,1022.34,601.641,267.183,829.762,339.827,,,,296.575,704.518,521.774,,,,,,,6.37867,1301.97,51.5614,,,,,,,,,
935,0,,,,,,,,,,,,,302.949,1071.91,741.387,,,,320.308,1010.73,616.12,268.617,807.227,361.933,,,,294.691,688.33,548.937,,,,,,,6.33704,1301.88,51.4424,,,,,,,,,
936,0,,,,,,,,,,,,,301.084,1067.28,752.729,,,,320.46,1000.03,631.019,269.966,788.253,383.341,,,,290.214,675.55,574.553,,,,,,,6.23845,1301.73,51.2669,,,,,,,,,
937,0,,,,,,,,,,,,,299.479,1063,764.773,,,,320.301,990.877,646.12,270.973,772.508,403.712,,,,283.695,665.597,598.64,,,,,,,6.13116,1301.57,51.1153,,,,,,,,,
938,0,,,,,,,,,,,,,298.174,1059.17,776.814,,,,320.083,983.886,660.972,271.413,760.698,422.078,,,,275.642,658.257,620.366,,,,,,,6.06024,1301.45,51.001,,,,,,,,,
939,0,,,,,,,,,,,,,297.456,1055.54,788.963,,,,320.769,977.41,675.223,270.628,752.531,438.413,,,,267.21,652.98,639.078,,,,,,,5.932,1301.33,50.8669,,,,,,,,,
940,0,,,,,,,,,,,,,296.393,1052.81,800.664,,,,320.429,973.206,688.037,270.502,746.176,452.491,,,,259.381,649.692,654.432,,,,,,,5.83146,1301.23,50.7382,,,,,,,,,
941,0,,,,,,,,,,,,,296.409,1049.9,812.18,,,,319.879,970.232,699.78,269.496,743.61,463.705,,,,252.576,648.897,666.101,,,,,,,5.77739,1301.08,50.6093,,,,,,,,,
942,0,,,,,,,,,,,,,295.749,1047.92,823.105,,,,319.056,968.486,710.462,268.404,743.747,472.66,,,,246.854,650.323,674.551,,,,,,,5.72815,1300.93,50.4565,,,,,,,,,
943,0,,,,,,,,,,,,,295.221,1046.49,833.07,,,,318.33,968.148,719.724,267.304,746.732,479.113,,,,242.266,653.045,680.303,,,,,,,5.6858,1300.79,50.3251,,,,,,,,,
944,0,,,,,,,,,,,,,294.818,1045.35,842.409,,,,317.76,968.765,727.336,266.057,752.522,483.174,,,,238.466,657.423,683.389,,,,,,,5.67411,1300.63,50.2162,,,,,,,,,
945,0,,,,,,,,,,,,,294.329,1044.82,850.525,,,,317.196,970.284,733.747,265.07,760.336,484.893,,,,235.831,662.92,683.854,,,,,,,5.67541,1300.52,50.1669,,,,,,,,,
946,0,,,,,,,,,,,,,293.995,1044.56,857.543,,,,316.548,972.82,738.886,263.98,770.463,484.489,,,,234.163,669.927,681.574,,,,,,,5.69145,1300.45,50.1543,,,,,,,,,
947,0,,,,,,,,,,,,,293.699,1044.73,863.233,,,,315.923,976.352,742.45,263.273,782.668,482.116,,,,233.198,678.035,676.761,,,,,,,5.69317,1300.44,50.176,,,,,,,,,
948,0,,,,,,,,,,,,,293.484,1045.18,867.565,,,,315.449,980.823,744.662,262.695,796.851,477.816,,,,233.033,687.026,669.65,,,,,,,5.68114,1300.46,50.1931,,,,,,,,,
949,0,,,,,,,,,,,,,293.428,1045.9,870.257,,,,314.819,986.306,745.313,262.35,813.341,471.913,,,,233.176,697.12,660.251,,,,,,,5.69237,1300.48,50.2228,,,,,,,,,
950,0,,,,,,,,,,,,,293.419,1046.81,871.595,,,,314.597,992.392,744.618,262.674,831.063,464.855,,,,233.931,707.934,648.977,,,,,,,5.69306,1300.48,50.2307,,,,,,,,,
951,0,,,,,,,,,,,,,293.582,1048.26,871.357,,,,314.645,998.943,742.567,263.236,850.423,456.33,,,,234.2,720.69,635.417,,,,,,,5.68981,1300.45,50.249,,,,,,,,,
952,0,,,,,,,,,,,,,293.833,1049.87,869.425,,,,314.751,1006.11,739.297,263.987,871.551,446.589,,,,234.465,734.473,620.197,,,,,,,5.68553,1300.45,50.2593,,,,,,,,,
953,0,,,,,,,,,,,,,294.32,1051.44,866.141,,,,315.445,1013.64,734.392,264.973,893.97,435.629,,,,234.907,749.123,603.382,,,,,,,5.67203,1300.46,50.2789,,,,,,,,,
954,0,,,,,,,,,,,,,294.743,1053.45,861.147,,,,316.176,1021.66,728.287,266.245,917.548,423.921,,,,235.174,765.021,584.753,,,,,,,5.66387,1300.49,50.3206,,,,,,,,,
955,0,,,,,,,,,,,,,295.381,1055.39,854.618,,,,317.061,1030,720.802,267.955,942.343,411.511,,,,235.751,782.046,564.439,,,,,,,5.66758,1300.58,50.3912,,,,,,,,,
956,0,,,,,,,,,,,,,296.038,1057.97,846.731,,,,317.954,1038.45,711.941,270.308,968.682,398.328,,,,236.299,800.523,542.55,,,,,,,5.68243,1300.69,50.4895,,,,,,,,,
957,0,,,,,,,,,,,,,296.789,1060.27,836.723,,,,319.143,1047.38,701.696,272.479,995.85,384.75,,,,236.976,820.182,519.368,,,,,,,5.69675,1300.87,50.6112,,,,,,,,,
958,0,,,,,,,,,,,,,297.625,1063.23,825.144,,,,320.475,1056.92,689.967,274.806,1023.97,370.66,,,,237.693,840.989,494.483,,,,,,,5.72307,1301.09,50.7618,,,,,,,,,
959,0,,,,,,,,,,,,,298.806,1066.62,811.964,,,,321.938,1066.7,676.937,277.517,1053.14,356.222,,,,238.304,863.742,467.566,,,,,,,5.73604,1301.32,50.9414,,,,,,,,,
960,0,,,,,,,,,,,,,299.916,1070.69,797.048,,,,323.703,1077.15,662.583,280.533,1083.17,341.501,,,,239.808,886.618,439.007,,,,,,,5.74489,1301.55,51.0828,,,,,,,,,
961,0,,,,,,,,,,,,,301.199,1075.36,780.888,,,,325.204,1089.1,646.897,283.53,1113.99,326.952,,,,241.989,910.734,409.489,,,,,,,5.73144,1301.72,51.2089,,,,,,,,,
962,0,,,,,,,,,,,,,302.66,1081.09,763.028,,,,327.023,1101.39,630.327,286.782,1144.94,312.321,,,,245.08,935.828,380.045,,,,,,,5.71686,1301.88,51.3234,,,,,,,,,
963,0,,,,,,,,,,,,,304.037,1087.91,744.394,,,,329.14,1114.85,612.864,290.056,1176.03,297.502,,,,249.145,962.243,351.065,,,,,,,5.66496,1302.06,51.4355,,,,,,,,,
964,0,,,,,,,,,,,,,305.515,1095.95,724.561,,,,331.268,1129.11,594.614,293.41,1206.56,282.902,,,,254.039,990.013,323.116,,,,,,,5.61949,1302.27,51.5397,,,,,,,,,
965,0,,,,,,,,,,,,,307.505,1104.97,703.839,,,,333.351,1144.61,575.783,296.91,1236.28,268.433,,,,258.829,1017.8,296.037,,,,,,,5.62477,1302.45,51.6285,,,,,,,,,
966,0,,,,,,,,,,,,,309.102,1115.34,682.724,,,,335.623,1160.61,556.382,300.688,1264.87,254.274,,,,263.437,1045.94,269.558,,,,,,,5.65023,1302.59,51.6725,,,,,,,,,
967,0,,,,,,,,,,,,,314.756,1132.1,664.306,,,,337.926,1177.34,536.633,304.299,1292.5,239.826,,,,268.246,1073.61,243.741,,,,,,,5.69871,1302.7,51.7059,,,,,,,,,
968,0,,,,,,,,,,,,,319.839,1149.96,645.141,,,,340.065,1194.65,516.634,307.451,1319.22,224.672,,,,272.822,1101.02,217.962,,,,,,,5.72322,1302.77,51.7067,,,,,,,,,
969,0,,,,,,,,,,,,,322.855,1166.03,624.271,,,,342.031,1212.53,496.485,310.205,1344.78,208.405,,,,277.659,1127.68,191.738,,,,,,,5.73902,1302.84,51.6956,,,,,,,,,
970,0,,,,,,,,,,,,,323.54,1181.28,602.236,,,,343.94,1230.94,476.344,312.853,1368.86,191.348,,,,282.268,1153.43,164.574,,,,,,,5.80409,1302.85,51.6716,,,,,,,,,
971,0,,,,,,,,,,,,,323.9,1197.98,580.636,,,,345.67,1249.87,456.268,315.32,1391.52,173.783,,,,287.5,1177.15,136.725,,,,,,,5.83974,1302.85,51.6238,,,,,,,,,
972,0,,,,,,,,,,,,,323.205,1216.08,560,,,,347.252,1269.19,436.378,317.417,1412.82,155.647,,,,293.316,1199.29,108.934,,,,,,,5.88127,1302.89,51.6187,,,,,,,,,
973,0,,,,,,,,,,,,,322.967,1237.04,541.836,,,,348.3,1289.14,417.4,318.996,1433.15,136.595,,,,299.795,1220.03,81.7158,,,,,,,6.03527,1302.53,51.5717,,,,,,,,,
974,0,,,,,,,,,,,,,323.149,1260.64,524.982,,,,348.772,1309.81,399.452,320.14,1452.59,116.892,,,,306.246,1240.65,54.6835,,,,,,,6.14179,1302.63,51.6304,,,,,,,,,
975,0,,,,,,,,,,,,,321.367,1283.44,508.474,,,,348.521,1331.36,382.602,320.709,1470.41,97.4543,,,,312.208,1261,37.8528,,,,,,,6.2672,1302.75,51.7137,,,,,,,,,
976,0,,,,,,,,,,,,,319.906,1307.2,493.764,,,,348.034,1353.36,367.01,320.296,1484.89,77.7342,,,,312.785,1286.2,52.6631,,,,,,,6.38281,1302.86,51.7871,,,,,,,,,
977,0,,,,,,,,,,,,,319.969,1330.34,482.188,,,,348.056,1375.69,353.304,319.966,1497.34,55.5269,,,,309.582,1291.92,43.2224,,,,,,,6.23925,1303.3,51.8432,,,,,,,,,
978,0,,,,,,,,,,,,,319.944,1352.14,473.656,,,,347.033,1398.71,343.591,319.142,1504.96,34.7375,,,,310.115,1291.31,54.1995,,,,,,,7.52117,1302.13,51.3411,,,,,,,,,
979,0,,,,,,,,,,,,,319.754,1371.82,467.96,,,,343.817,1421.55,338.942,319.579,1506.05,24.8629,,,,309.559,1283.19,52.5101,,,,,,,7.58996,1301.95,51.2744,,,,,,,,,
980,0,,,,,,,,,,,,,320.269,1390.33,465.099,,,,344.071,1440.07,336.724,318.828,1508.28,20.6952,,,,308.254,1279.03,51.9689,,,,,,,7.53258,1301.8,51.1146,,,,,,,,,
981,0,,,,,,,,,,,,,320.778,1407.65,464.996,,,,344.892,1449.46,335.547,317.774,1511.01,21.9683,,,,307.194,1282.17,51.556,,,,,,,7.71284,1301.37,52.9541,,,,,,,,,
982,0,,,,,,,,,,,,,320.736,1421.75,466.315,,,,345.66,1454.38,333.267,318.354,1512.44,24.963,,,,306.868,1286.47,52.3399,,,,,,,7.5733,1300.98,52.5742,,,,,,,,,
983,0,,,,,,,,,,,,,321.643,1430.52,468.779,,,,344.66,1457.76,331.666,319.401,1512.34,26.0263,,,,306.988,1289.92,53.0438,,,,,,,7.22834,1300.82,51.6379,,,,,,,,,
984,0,,,,,,,,,,,,,322.507,1436.49,471.962,,,,344.962,1460.67,333.63,319.641,1511.32,24.9118,,,,307.832,1290.56,52.7301,,,,,,,6.98497,1300.25,50.9574,,,,,,,,,
985,0,,,,,,,,,,,,,322.445,1440.78,474.006,,,,346.974,1464.41,338.587,319.374,1510.02,22.7615,,,,308.622,1288.8,52.5634,,,,,,,7.23687,1298.66,51.5787,,,,,,,,,
986,0,,,,,,,,,,,,,323.448,1445.11,475.462,,,,348.134,1468.57,343.145,319.131,1508.89,21.0685,,,,309.47,1286.4,52.0554,,,,,,,7.05484,1298.25,50.7234,,,,,,,,,
987,0,,,,,,,,,,,,,324.195,1449.17,475.509,,,,348.222,1472,345.02,319.38,1508.51,21.4028,,,,310.08,1284.27,51.7275,,,,,,,7.02619,1297.34,50.8441,,,,,,,,,
988,0,,,,,,,,,,,,,325.248,1452.15,475.097,,,,348.682,1474.49,343.516,319.74,1509.02,22.7161,,,,310.347,1283.06,51.5157,,,,,,,6.96645,1296.73,50.9054,,,,,,,,,
989,0,,,,,,,,,,,,,325.997,1454.26,474.853,,,,348.79,1476.11,340.097,319.661,1509.76,23.5813,,,,310.352,1283.1,51.5216,,,,,,,6.81397,1296.7,50.817,,,,,,,,,
990,0,,,,,,,,,,,,,326.251,1455.43,474.463,,,,348.044,1477.28,336.962,319.385,1510.17,23.6748,,,,310.252,1283.84,51.7485,,,,,,,6.79356,1296.81,51.07,,,,,,,,,
991,0,,,,,,,,,,,,,326.021,1455.78,473.979,,,,347.583,1477.44,336.496,319.111,1510.18,23.192,,,,309.871,1285.03,51.8876,,,,,,,6.79561,1297.16,51.3265,,,,,,,,,
992,0,,,,,,,,,,,,,325.389,1455.53,473.571,,,,347.182,1477.19,338.154,318.989,1509.89,22.6459,,,,309.621,1285.82,52.1993,,,,,,,6.80057,1297.58,51.5747,,,,,,,,,
993,0,,,,,,,,,,,,,324.658,1454.89,473.193,,,,346.572,1476.86,339.477,319.021,1509.57,22.5692,,,,309.387,1286.45,52.5274,,,,,,,6.78871,1297.9,51.8359,,,,,,,,,
994,0,,,,,,,,,,,,,323.923,1454.24,472.764,,,,345.872,1476.57,339.657,318.986,1509.47,22.7404,,,,309.14,1286.59,52.7375,,,,,,,6.79464,1298.46,52.2245,,,,,,,,,
995,0,,,,,,,,,,,,,323.37,1453.86,472.249,,,,345.419,1476.51,338.735,318.866,1509.68,22.862,,,,308.941,1286.28,52.8011,,,,,,,6.78719,1299.1,52.6415,,,,,,,,,
996,0,,,,,,,,,,,,,323.157,1453.87,471.798,,,,345.156,1476.67,337.191,318.764,1509.91,22.8342,,,,308.84,1285.86,52.7562,,,,,,,6.67954,1299.64,53.0053,,,,,,,,,
997,0,,,,,,,,,,,,,323.341,1454.15,471.501,,,,345.162,1477.25,335.984,318.789,1509.97,22.6979,,,,308.886,1285.58,52.7128,,,,,,,6.60909,1300.09,53.2798,,,,,,,,,
998,0,,,,,,,,,,,,,323.695,1454.34,471.354,,,,345.698,1477.7,336.074,318.91,1509.89,22.4981,,,,309.031,1285.5,52.671,,,,,,,6.33222,1300.79,52.471,,,,,,,,,
999,0,,,,,,,,,,,,,324.205,1454.35,471.222,,,,346.448,1477.55,336.665,319,1509.85,22.2774,,,,309.246,1285.56,52.6329,,,,,,,6.60077,1300.35,53.5865,,,,,,,,,
1000,0,,,,,,,,,,,,,324.878,1454.31,471.232,,,,347.101,1477.05,336.78,319.069,1509.88,22.1105,,,,309.385,1285.67,52.598,,,,,,,7.15629,1298.93,55.4601,,,,,,,,,
1001,0,,,,,,,,,,,,,325.479,1453.73,471.165,,,,347.583,1475.94,336.29,319.146,1509.9,21.9885,,,,309.436,1285.73,52.5926,,,,,,,6.75078,1300.68,54.1123,,,,,,,,,
1002,0,,,,,,,,,,,,,325.717,1452.64,470.91,,,,347.961,1474.74,335.639,319.204,1509.86,21.8628,,,,309.385,1285.71,52.5872,,,,,,,6.48924,1301.67,53.6314,,,,,,,,,
1003,0,,,,,,,,,,,,,325.736,1451.72,470.638,,,,348.244,1473.58,335.416,319.219,1509.84,21.7533,,,,309.307,1285.67,52.5886,,,,,,,6.30814,1302.44,53.5336,,,,,,,,,
1004,0,,,,,,,,,,,,,325.855,1451.1,470.487,,,,348.382,1472.92,335.377,319.224,1509.85,21.695,,,,309.247,1285.67,52.6037,,,,,,,6.4613,1301.88,53.6729,,,,,,,,,
1005,0,,,,,,,,,,,,,325.893,1450.51,470.322,,,,348.451,1472.67,335.367,319.231,1509.86,21.6613,,,,309.235,1285.69,52.6256,,,,,,,6.48086,1301.78,53.6071,,,,,,,,,
1006,0,,,,,,,,,,,,,325.777,1449.91,470.094,,,,348.457,1472.54,335.232,319.208,1509.86,21.6504,,,,309.23,1285.69,52.6306,,,,,,,6.44418,1301.83,53.3819,,,,,,,,,
1007,0,,,,,,,,,,,,,325.583,1449.35,469.8,,,,348.385,1472.35,335.09,319.181,1509.87,21.6879,,,,309.21,1285.67,52.6232,,,,,,,6.35606,1302,53.1904,,,,,,,,,
1008,0,,,,,,,,,,,,,325.477,1448.99,469.584,,,,348.291,1472.28,335.036,319.159,1509.87,21.7806,,,,309.187,1285.64,52.6018,,,,,,,6.27451,1302.14,53.0104,,,,,,,,,
1009,0,,,,,,,,,,,,,325.507,1448.88,469.538,,,,348.222,1472.26,334.981,319.132,1509.87,21.8939,,,,309.201,1285.62,52.5823,,,,,,,6.23976,1302.09,52.8824,,,,,,,,,
1010,0,,,,,,,,,,,,,325.663,1448.91,469.647,,,,348.218,1472.29,335.012,319.115,1509.87,22.0119,,,,309.205,1285.59,52.5491,,,,,,,6.22896,1301.89,52.8069,,,,,,,,,
1011,0,,,,,,,,,,,,,325.895,1449.02,469.818,,,,348.262,1472.41,335.123,319.083,1509.85,22.1359,,,,309.208,1285.56,52.5377,,,,,,,6.27651,1301.55,52.7935,,,,,,,,,
1012,0,,,,,,,,,,,,,326.164,1449.14,469.989,,,,348.357,1472.57,335.228,319.073,1509.83,22.2538,,,,309.229,1285.56,52.522,,,,,,,6.27922,1301.31,52.8035,,,,,,,,,
1013,0,,,,,,,,,,,,,326.431,1449.22,470.125,,,,348.475,1472.69,335.293,319.062,1509.8,22.3503,,,,309.251,1285.55,52.5158,,,,,,,6.30507,1300.95,52.8226,,,,,,,,,
1014,0,,,,,,,,,,,,,326.763,1449.33,470.288,,,,348.632,1472.8,335.35,319.059,1509.77,22.418,,,,309.272,1285.55,52.5266,,,,,,,6.3359,1300.67,52.8118,,,,,,,,,
1015,0,,,,,,,,,,,,,327.158,1449.52,470.48,,,,348.816,1472.91,335.392,319.072,1509.76,22.4623,,,,309.277,1285.55,52.533,,,,,,,6.35443,1300.37,52.8851,,,,,,,,,
1016,0,,,,,,,,,,,,,327.62,1449.73,470.689,,,,349.007,1472.96,335.405,319.076,1509.75,22.4852,,,,309.305,1285.58,52.5568,,,,,,,6.36909,1300.28,52.9124,,,,,,,,,
1017,0,,,,,,,,,,,,,328.106,1449.85,470.794,,,,349.192,1472.95,335.371,319.08,1509.75,22.4956,,,,309.301,1285.57,52.5643,,,,,,,6.37798,1300.22,52.9646,,,,,,,,,
1018,0,,,,,,,,,,,,,328.59,1449.78,470.78,,,,349.397,1472.89,335.305,319.079,1509.74,22.5012,,,,309.296,1285.58,52.5797,,,,,,,6.39477,1300.19,53.0313,,,,,,,,,
1019,0,,,,,,,,,,,,,328.962,1449.52,470.649,,,,349.628,1472.78,335.199,319.091,1509.75,22.4799,,,,309.306,1285.58,52.5819,,,,,,,6.39699,1300.22,53.1018,,,,,,,,,
1020,0,,,,,,,,,,,,,329.258,1449.18,470.39,,,,349.857,1472.62,335.051,319.103,1509.76,22.4499,,,,309.304,1285.6,52.5835,,,,,,,6.40808,1300.29,53.1496,,,,,,,,,
1021,0,,,,,,,,,,,,,329.487,1448.66,470.021,,,,350.087,1472.4,334.901,319.118,1509.77,22.4125,,,,309.316,1285.6,52.6114,,,,,,,6.40667,1300.44,53.1602,,,,,,,,,
1022,0,,,,,,,,,,,,,329.743,1448.29,469.767,,,,350.313,1472.13,334.763,319.126,1509.77,22.374,,,,309.306,1285.61,52.619,,,,,,,6.39541,1300.55,53.1603,,,,,,,,,
